"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","D. Knox","TE","BUF","NE","2022-12-02T01:15:00Z","31.5","over","-122","undefined","null","null","under","-111","undefined","null","null"
"recv_yd","D. Singletary","RB","BUF","NE","2022-12-02T01:15:00Z","11.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","G. Davis","WR","BUF","NE","2022-12-02T01:15:00Z","48.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","I. McKenzie","WR","BUF","NE","2022-12-02T01:15:00Z","30.5","over","-115","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","J. Cook","RB","BUF","NE","2022-12-02T01:15:00Z","7.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","S. Diggs","WR","BUF","NE","2022-12-02T01:15:00Z","82.5","over","-116","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","D. Parker","WR","NE","BUF","2022-12-02T01:15:00Z","35.5","over","-107","undefined","null","null","under","-125","undefined","null","null"
"recv_yd","H. Henry","TE","NE","BUF","2022-12-02T01:15:00Z","25.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","J. Meyers","WR","NE","BUF","2022-12-02T01:15:00Z","47.5","over","-108","undefined","null","null","under","-127","undefined","null","null"
"recv_yd","J. Smith","TE","NE","BUF","2022-12-02T01:15:00Z","14.5","over","-108","undefined","null","null","under","-125","undefined","null","null"
"recv_yd","K. Bourne","WR","NE","BUF","2022-12-02T01:15:00Z","12.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","N. Agholor","WR","NE","BUF","2022-12-02T01:15:00Z","20.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","R. Stevenson","RB","NE","BUF","2022-12-02T01:15:00Z","37.5","over","-123","undefined","null","null","under","-111","undefined","null","null"
"recv_yd","T. Thornton","WR","NE","BUF","2022-12-02T01:15:00Z","11.5","over","-108","undefined","null","null","under","-125","undefined","null","null"
"recv_yd","D. Robinson","WR","BLT","DEN","2022-12-04T18:00:00Z","31.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Duvernay","WR","BLT","DEN","2022-12-04T18:00:00Z","27.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"recv_yd","M. Andrews","TE","BLT","DEN","2022-12-04T18:00:00Z","58.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","C. Sutton","WR","DEN","BLT","2022-12-04T18:00:00Z","67.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","A. Cooper","WR","CLV","HST","2022-12-04T18:00:00Z","65.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","D. Peoples-Jones","WR","CLV","HST","2022-12-04T18:00:00Z","46.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","N. Chubb","RB","CLV","HST","2022-12-04T18:00:00Z","11.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","B. Cooks","WR","HST","CLV","2022-12-04T18:00:00Z","51.5","over","-116","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","D. Pierce","RB","HST","CLV","2022-12-04T18:00:00Z","15.5","over","-119","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","N. Collins","WR","HST","CLV","2022-12-04T18:00:00Z","45.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","D. Slayton","WR","NYG","WAS","2022-12-04T18:00:00Z","47.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","S. Barkley","RB","NYG","WAS","2022-12-04T18:00:00Z","20.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","C. Samuel","WR","WAS","NYG","2022-12-04T18:00:00Z","32.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"recv_yd","L. Thomas","TE","WAS","NYG","2022-12-04T18:00:00Z","22.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","T. McLaurin","WR","WAS","NYG","2022-12-04T18:00:00Z","60.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","A. St. Brown","WR","DET","JAX","2022-12-04T18:00:00Z","76.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","B. Wright","TE","DET","JAX","2022-12-04T18:00:00Z","12.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","D. Swift","RB","DET","JAX","2022-12-04T18:00:00Z","20.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","D. Chark Jr.","WR","DET","JAX","2022-12-04T18:00:00Z","40.5","over","-108","undefined","null","null","under","-124","undefined","null","null"
"recv_yd","C. Kirk","WR","JAX","DET","2022-12-04T18:00:00Z","62.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","E. Engram","TE","JAX","DET","2022-12-04T18:00:00Z","28.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","Z. Jones","WR","JAX","DET","2022-12-04T18:00:00Z","50.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","A. Thielen","WR","MIN","NYJ","2022-12-04T18:00:00Z","48.5","over","-113","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","D. Cook","RB","MIN","NYJ","2022-12-04T18:00:00Z","15.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","J. Jefferson","WR","MIN","NYJ","2022-12-04T18:00:00Z","84.5","over","-116","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","K. Osborn","WR","MIN","NYJ","2022-12-04T18:00:00Z","21.5","over","-116","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","T. Hockenson","TE","MIN","NYJ","2022-12-04T18:00:00Z","45.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","C. Davis","WR","NYJ","MIN","2022-12-04T18:00:00Z","35.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","G. Wilson","WR","NYJ","MIN","2022-12-04T18:00:00Z","60.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","T. Conklin","TE","NYJ","MIN","2022-12-04T18:00:00Z","28.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","A. Firkser","TE","ATL","PIT","2022-12-04T18:00:00Z","10.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","D. London","WR","ATL","PIT","2022-12-04T18:00:00Z","35.5","over","-114","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","O. Zaccheaus","WR","ATL","PIT","2022-12-04T18:00:00Z","29.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","P. Hesse","TE","ATL","PIT","2022-12-04T18:00:00Z","7.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","D. Johnson","WR","PIT","ATL","2022-12-04T18:00:00Z","54.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","G. Pickens","WR","PIT","ATL","2022-12-04T18:00:00Z","46.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","G. Olszewski","WR","PIT","ATL","2022-12-04T18:00:00Z","8.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","P. Freiermuth","TE","PIT","ATL","2022-12-04T18:00:00Z","47.5","over","-112","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","S. Sims","WR","PIT","ATL","2022-12-04T18:00:00Z","12.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","A. Brown","WR","PHI","TEN","2022-12-04T18:00:00Z","74.5","over","-128","undefined","null","null","under","-107","undefined","null","null"
"recv_yd","D. Smith","WR","PHI","TEN","2022-12-04T18:00:00Z","59.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","M. Sanders","RB","PHI","TEN","2022-12-04T18:00:00Z","5.5","over","-118","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","Q. Watkins","WR","PHI","TEN","2022-12-04T18:00:00Z","24.5","over","-121","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","A. Hooper","TE","TEN","PHI","2022-12-04T18:00:00Z","20.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","D. Henry","RB","TEN","PHI","2022-12-04T18:00:00Z","13.5","over","-116","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","D. Hilliard","RB","TEN","PHI","2022-12-04T18:00:00Z","10.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","N. Westbrook-Ikhine","WR","TEN","PHI","2022-12-04T18:00:00Z","23.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","R. Woods","WR","TEN","PHI","2022-12-04T18:00:00Z","36.5","over","-112","undefined","null","null","under","-122","undefined","null","null"
"recv_yd","T. Burks","WR","TEN","PHI","2022-12-04T18:00:00Z","42.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","C. Wilson","WR","MIA","SF","2022-12-04T21:05:00Z","7.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","J. Waddle","WR","MIA","SF","2022-12-04T21:05:00Z","66.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","M. Gesicki","TE","MIA","SF","2022-12-04T21:05:00Z","21.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","T. Sherfield","WR","MIA","SF","2022-12-04T21:05:00Z","22.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","T. Hill","WR","MIA","SF","2022-12-04T21:05:00Z","90.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","B. Aiyuk","WR","SF","MIA","2022-12-04T21:05:00Z","55.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
