"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","D. Knox","TE","BUF","NE","2022-12-02T01:15:00Z","32.5","over","-120","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","D. Singletary","RB","BUF","NE","2022-12-02T01:15:00Z","11.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","G. Davis","WR","BUF","NE","2022-12-02T01:15:00Z","48.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","I. McKenzie","WR","BUF","NE","2022-12-02T01:15:00Z","32.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","S. Diggs","WR","BUF","NE","2022-12-02T01:15:00Z","81.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","D. Parker","WR","NE","BUF","2022-12-02T01:15:00Z","35.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"recv_yd","H. Henry","TE","NE","BUF","2022-12-02T01:15:00Z","24.5","over","-119","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","J. Meyers","WR","NE","BUF","2022-12-02T01:15:00Z","50.5","over","-111","undefined","null","null","under","-122","undefined","null","null"
"recv_yd","J. Smith","TE","NE","BUF","2022-12-02T01:15:00Z","13.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","R. Stevenson","RB","NE","BUF","2022-12-02T01:15:00Z","35.5","over","-117","undefined","null","null","under","-116","undefined","null","null"
