"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","D. Metcalf","WR","SEA","SF","2022-12-16T01:15:00Z","67.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","M. Goodwin","WR","SEA","SF","2022-12-16T01:15:00Z","23.5","over","-118","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","N. Fant","TE","SEA","SF","2022-12-16T01:15:00Z","29.5","over","-117","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","T. Lockett","WR","SEA","SF","2022-12-16T01:15:00Z","64.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","W. Dissly","TE","SEA","SF","2022-12-16T01:15:00Z","15.5","over","-114","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","B. Aiyuk","WR","SF","SEA","2022-12-16T01:15:00Z","52.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","C. McCaffrey","RB","SF","SEA","2022-12-16T01:15:00Z","35.5","over","-133","undefined","null","null","under","-101","undefined","null","null"
"recv_yd","G. Kittle","TE","SF","SEA","2022-12-16T01:15:00Z","40.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"recv_yd","J. Taylor","RB","IND","MIN","2022-12-17T18:00:00Z","17.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"recv_yd","M. Pittman Jr.","WR","IND","MIN","2022-12-17T18:00:00Z","62.5","over","-128","undefined","null","null","under","-105","undefined","null","null"
"recv_yd","P. Campbell","WR","IND","MIN","2022-12-17T18:00:00Z","42.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","A. Thielen","WR","MIN","IND","2022-12-17T18:00:00Z","50.5","over","-117","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","D. Cook","RB","MIN","IND","2022-12-17T18:00:00Z","15.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","J. Jefferson","WR","MIN","IND","2022-12-17T18:00:00Z","91.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","K. Osborn","WR","MIN","IND","2022-12-17T18:00:00Z","21.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","T. Hockenson","TE","MIN","IND","2022-12-17T18:00:00Z","50.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","G. Davis","WR","BUF","MIA","2022-12-18T01:15:00Z","36.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"recv_yd","S. Diggs","WR","BUF","MIA","2022-12-18T01:15:00Z","69.5","over","-125","undefined","null","null","under","-108","undefined","null","null"
"recv_yd","C. Kmet","TE","CHI","PHI","2022-12-18T18:00:00Z","32.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","D. Montgomery","RB","CHI","PHI","2022-12-18T18:00:00Z","14.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","A. Brown","WR","PHI","CHI","2022-12-18T18:00:00Z","70.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","D. Smith","WR","PHI","CHI","2022-12-18T18:00:00Z","55.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
