"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","A. Pierce","WR","IND","MIN","2022-12-17T18:00:00Z","37.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","J. Taylor","RB","IND","MIN","2022-12-17T18:00:00Z","19.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","K. Granson","TE","IND","MIN","2022-12-17T18:00:00Z","17.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","M. Pittman Jr.","WR","IND","MIN","2022-12-17T18:00:00Z","69.5","over","-117","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","P. Campbell","WR","IND","MIN","2022-12-17T18:00:00Z","42.5","over","-114","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","A. Thielen","WR","MIN","IND","2022-12-17T18:00:00Z","52.5","over","-110","undefined","null","null","under","-122","undefined","null","null"
"recv_yd","D. Cook","RB","MIN","IND","2022-12-17T18:00:00Z","16.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","J. Jefferson","WR","MIN","IND","2022-12-17T18:00:00Z","93.5","over","-118","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","K. Osborn","WR","MIN","IND","2022-12-17T18:00:00Z","24.5","over","-114","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","T. Hockenson","TE","MIN","IND","2022-12-17T18:00:00Z","48.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","D. Robinson","WR","BLT","CLV","2022-12-17T21:30:00Z","36.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"recv_yd","D. Duvernay","WR","BLT","CLV","2022-12-17T21:30:00Z","22.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","M. Andrews","TE","BLT","CLV","2022-12-17T21:30:00Z","51.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","A. Cooper","WR","CLV","BLT","2022-12-17T21:30:00Z","58.5","over","-103","undefined","null","null","under","-131","undefined","null","null"
"recv_yd","D. Njoku","TE","CLV","BLT","2022-12-17T21:30:00Z","38.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Peoples-Jones","WR","CLV","BLT","2022-12-17T21:30:00Z","48.5","over","-119","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","K. Hunt","RB","CLV","BLT","2022-12-17T21:30:00Z","11.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","N. Chubb","RB","CLV","BLT","2022-12-17T21:30:00Z","8.5","over","-121","undefined","null","null","under","-109","undefined","null","null"
"recv_yd","D. Knox","TE","BUF","MIA","2022-12-18T01:15:00Z","27.5","over","-115","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","D. Singletary","RB","BUF","MIA","2022-12-18T01:15:00Z","10.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","G. Davis","WR","BUF","MIA","2022-12-18T01:15:00Z","37.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","I. McKenzie","WR","BUF","MIA","2022-12-18T01:15:00Z","29.5","over","-111","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","J. Cook","RB","BUF","MIA","2022-12-18T01:15:00Z","13.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","S. Diggs","WR","BUF","MIA","2022-12-18T01:15:00Z","72.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","J. Waddle","WR","MIA","BUF","2022-12-18T01:15:00Z","56.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","M. Gesicki","TE","MIA","BUF","2022-12-18T01:15:00Z","16.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"recv_yd","T. Sherfield","WR","MIA","BUF","2022-12-18T01:15:00Z","24.5","over","-119","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","T. Hill","WR","MIA","BUF","2022-12-18T01:15:00Z","75.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","C. Lamb","WR","DAL","JAX","2022-12-18T18:00:00Z","67.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
